window_idx,i,j,satellite_i,satellite_j,peak_coherence,peak_delay_ns,mean_coherence,p95_coherence
4,7,31,,,1.0673908795783485e-20,3674.6666666666665,1.7114467180407435e-21,3.858011092171723e-21
4,7,32,,,1.086022515378558e-20,3674.6666666666665,1.713000884430672e-21,3.867653966045836e-21
4,7,33,,,0.7612305267281024,-997.3333333333334,0.5394790730739379,0.6435340431831452
4,7,34,,,0.761230571492988,-997.3333333333334,0.5394774865634253,0.6435324819254108
4,7,35,,,0.7611509602345615,-997.3333333333334,0.5392974013135922,0.6433835515024273
4,7,36,,,0.7611509602345615,-997.3333333333334,0.5392974013135922,0.6433835515024273
4,7,37,,,0.7611324660901976,-997.3333333333334,0.5392552286650943,0.6433479072165431
4,7,38,,,1.0772906725403275e-19,4021.3333333333335,1.4698785193405122e-20,3.9260690684240027e-20
4,7,39,,,1.088195537733854e-19,4021.3333333333335,1.485034318620943e-20,3.972875364796325e-20
4,7,40,,,1.086440723119286e-19,4021.3333333333335,1.4829897778539076e-20,3.965129453096648e-20
4,7,41,,,1.0809259444607957e-19,4021.3333333333335,1.4737595827446077e-20,3.9353078121229374e-20
4,7,42,,,1.0831161912747613e-19,4021.3333333333335,1.4769300078069946e-20,3.941274929880914e-20
4,7,43,,,5.287016916931326e-20,-3642.6666666666665,7.348984732554974e-21,1.6966294203532154e-20
4,7,44,,,5.172894417749351e-20,-3642.6666666666665,7.335549141986168e-21,1.6431854615232004e-20
4,7,45,,,5.2362203381139215e-20,-3642.6666666666665,7.415090728078711e-21,1.6403761858578583e-20
4,7,46,,,5.251048467339286e-20,-3642.6666666666665,7.432188465097238e-21,1.6450595477131956e-20
4,7,47,,,5.2632082254702006e-20,-3642.6666666666665,7.447928493725724e-21,1.646309740511175e-20
4,7,48,,,5.3128546879161515e-20,-3642.6666666666665,7.496802849140578e-21,1.6454610129737256e-20
4,7,49,,,0.9612595299052645,-997.3333333333334,0.9400663480177119,0.9550076588521916
4,8,9,,,0.9999999641558217,-3727.9999999999995,0.9999999436951912,0.9999999578707013
4,8,10,,,0.9999999666962021,-2576.0,0.9999999489447372,0.9999999616981727
4,8,11,,,0.9999997009077717,-1632.0,0.9999995380803761,0.9999996624079011
4,8,12,,,0.06603285793047704,3669.333333333333,0.006614269801802742,0.011968008576286836
4,8,13,,,0.06611139369456671,3669.333333333333,0.006630519457327208,0.011974889819291339
4,8,14,,,1.1838540491714093e-20,-3680.0,4.05988556250973e-21,7.964873189018683e-21
4,8,15,,,1.1838540491714093e-20,-3680.0,4.05988556250973e-21,7.964873189018683e-21
4,8,16,,,1.2232759617829065e-20,3648.0,4.142910011925666e-21,7.943613711070105e-21
4,8,17,,,0.06656194564765809,3669.333333333333,0.006720204666645043,0.012117480288958767
4,8,18,,,0.06656194564765809,3669.333333333333,0.006720204666645043,0.012117480288958767
4,8,19,,,0.06660791266665762,3669.333333333333,0.006724568607414176,0.012125280156260678
4,8,20,,,0.06662280707658451,3669.333333333333,0.0067286349095294394,0.012129885166025145
4,8,21,,,0.7694680836437152,-997.3333333333334,0.5623187939601341,0.6632390366209876
4,8,22,,,0.7698134520146218,-997.3333333333334,0.5631122792280777,0.6639203747605307
4,8,23,,,0.7698488139601641,-997.3333333333334,0.5631863921026148,0.6639837527729441
4,8,24,,,0.7698304797503951,-997.3333333333334,0.5631311812051797,0.6639340536332989
4,8,25,,,0.7699619887128079,-997.3333333333334,0.5634344757273685,0.6641969575135129
4,8,26,,,0.7699619887128079,-997.3333333333334,0.5634344757273685,0.6641969575135129
4,8,27,,,1.1124817298074487e-20,-3642.6666666666665,1.897045940358151e-21,4.045004342614954e-21
4,8,28,,,1.0865537558328038e-20,-3642.6666666666665,1.8369391453094725e-21,3.9392936043589226e-21
4,8,29,,,1.0552053652808466e-20,-3642.6666666666665,1.77708613281629e-21,3.858840117112139e-21
4,8,30,,,1.0374865315081404e-20,3674.6666666666665,1.714183357964956e-21,3.8619117778810265e-21
4,8,31,,,1.0646111859405934e-20,3674.6666666666665,1.7100028891903455e-21,3.8507327227782565e-21
4,8,32,,,1.0838997623194198e-20,3674.6666666666665,1.7111068177328793e-21,3.874997172767054e-21
4,8,33,,,0.7612244996939788,-997.3333333333334,0.5394700674006746,0.6435219386090263
4,8,34,,,0.761224542129916,-997.3333333333334,0.5394684790533787,0.6435203749960539
4,8,35,,,0.761144936327868,-997.3333333333334,0.5392883907288244,0.6433714400465997
4,8,36,,,0.761144936327868,-997.3333333333334,0.5392883907288244,0.6433714400465997
4,8,37,,,0.7611264401402729,-997.3333333333334,0.5392462151688674,0.6433357918041999
4,8,38,,,1.0771583780085096e-19,4021.3333333333335,1.469977373682562e-20,3.925788811176597e-20
4,8,39,,,1.088055964527763e-19,4021.3333333333335,1.4851302595812106e-20,3.9722479761530634e-20
4,8,40,,,1.086301402301222e-19,4021.3333333333335,1.483084884177505e-20,3.9645314821281286e-20
4,8,41,,,1.0807930328958973e-19,4021.3333333333335,1.473856695279064e-20,3.9350243847670284e-20
4,8,42,,,1.0829803557307927e-19,4021.3333333333335,1.477029448924134e-20,3.9411118214430634e-20
4,8,43,,,5.2849610977059066e-20,-3642.6666666666665,7.345478742351447e-21,1.694871390586211e-20
4,8,44,,,5.1661191507953384e-20,-3642.6666666666665,7.328866848004695e-21,1.6436542086151718e-20
4,8,45,,,5.2271231927966645e-20,-3642.6666666666665,7.407056457979156e-21,1.642013067606466e-20
4,8,46,,,5.2416808567859216e-20,-3642.6666666666665,7.424008636053587e-21,1.642657328760073e-20
4,8,47,,,5.253636893674879e-20,-3642.6666666666665,7.439764256257462e-21,1.64396337810481e-20
4,8,48,,,5.3027003590647986e-20,-3642.6666666666665,7.488247565545929e-21,1.6448267212098377e-20
4,8,49,,,0.9612667649911274,-997.3333333333334,0.9400706045175001,0.9550110464617743
4,9,10,,,0.9999999989789683,-4080.0,0.9999999985732105,0.9999999988575485
4,9,11,,,0.9999998495125498,-1626.6666666666665,0.9999997644788071,0.9999998249023511
4,9,12,,,0.0660081621181603,3669.333333333333,0.006610220556324962,0.01196674675468135
4,9,13,,,0.06608671687979474,3669.333333333333,0.006626458731337344,0.011973636708469619
4,9,14,,,1.2106407683784467e-20,-3680.0,4.011904225589763e-21,7.949308814241621e-21
4,9,15,,,1.2106407683784467e-20,-3680.0,4.011904225589763e-21,7.949308814241621e-21
4,9,16,,,1.2355471013025559e-20,3648.0,4.1377825523823645e-21,7.943951424958892e-21
4,9,17,,,0.06653734707830251,3669.333333333333,0.006716081851641256,0.012111993100403626
4,9,18,,,0.06653734707830251,3669.333333333333,0.006716081851641256,0.012111993100403626
4,9,19,,,0.06658329346802117,3669.333333333333,0.006720443464611228,0.01211979097521776
4,9,20,,,0.0665981992110116,3669.333333333333,0.006724506672507871,0.012124396653806529
4,9,21,,,0.7695655438284486,-997.3333333333334,0.5624470700636711,0.6633427321935428
4,9,22,,,0.7699109863622854,-997.3333333333334,0.5632406038880043,0.6640240638182434
4,9,23,,,0.7699463474858746,-997.3333333333334,0.5633147182829538,0.6640874366753371
4,9,24,,,0.7699279779594362,-997.3333333333334,0.5632594920681023,0.6640377202275648
4,9,25,,,0.770059549416378,-997.3333333333334,0.5635628258315512,0.6643006500275019
4,9,26,,,0.770059549416378,-997.3333333333334,0.5635628258315512,0.6643006500275019
4,9,27,,,1.099585110443232e-20,-3642.6666666666665,1.879933646844222e-21,4.0028489568037486e-21
4,9,28,,,1.0729721396328054e-20,-3642.6666666666665,1.821032403407858e-21,3.902935847303832e-21
4,9,29,,,1.0415246352073785e-20,-3642.6666666666665,1.764468421421779e-21,3.844702810122468e-21
4,9,30,,,1.0496056554846053e-20,3674.6666666666665,1.7100277316415173e-21,3.85911108246197e-21
4,9,31,,,1.0736515565289948e-20,3674.6666666666665,1.7081964265775037e-21,3.850886133623192e-21
4,9,32,,,1.0897111540625151e-20,3674.6666666666665,1.711628253687444e-21,3.860242285582914e-21
4,9,33,,,0.7613124582080234,-997.3333333333334,0.5395938267002515,0.6436452137766668
4,9,34,,,0.7613125061301005,-997.3333333333334,0.5395922424445575,0.6436436556582925
4,9,35,,,0.7612328963959433,-997.3333333333334,0.5394121517024538,0.6434947343843226
4,9,36,,,0.7612328963959433,-997.3333333333334,0.5394121517024538,0.6434947343843226
4,9,37,,,0.7612144070278394,-997.3333333333334,0.5393699803865409,0.6434590959098099
4,9,38,,,1.0780477890868377e-19,4021.3333333333335,1.4695698933022304e-20,3.9281810345639526e-20
4,9,39,,,1.0889688700073005e-19,4021.3333333333335,1.4847436646704305e-20,3.975379828631062e-20
4,9,40,,,1.087212947948867e-19,4021.3333333333335,1.4827019401604067e-20,3.967640349820347e-20
4,9,41,,,1.0816857675612887e-19,4021.3333333333335,1.4734594730633722e-20,3.937436221312798e-20
4,9,42,,,1.0838794689326227e-19,4021.3333333333335,1.476621354035919e-20,3.9435779694029576e-20
4,9,43,,,5.2689847315504527e-20,-3642.6666666666665,7.322522329478304e-21,1.6941365144212144e-20
4,9,44,,,5.1725244590412126e-20,-3642.6666666666665,7.31939400342117e-21,1.6388703542763397e-20
4,9,45,,,5.244194816285997e-20,-3642.6666666666665,7.40437555051406e-21,1.6405877010524807e-20
4,9,46,,,5.259972607049841e-20,-3642.6666666666665,7.422186014549867e-21,1.6419635090821252e-20
4,9,47,,,5.2728463489777565e-20,-3642.6666666666665,7.437875480067977e-21,1.637058462664302e-20
4,9,48,,,5.324487782239631e-20,-3642.6666666666665,7.4886823824492e-21,1.6312484049304574e-20
4,9,49,,,0.9612105942120444,-997.3333333333334,0.9399992400615154,0.9549562169286915
4,10,11,,,0.9999998567855287,2597.333333333333,0.9999997758938864,0.9999998353798754
4,10,12,,,0.0660026302396791,3669.333333333333,0.006609199153795713,0.01196610586027062
4,10,13,,,0.06608117453432598,3669.333333333333,0.006625434226042428,0.011973059071339564
4,10,14,,,1.2092985610112564e-20,-3680.0,4.0075229092713825e-21,7.941847723780396e-21
4,10,15,,,1.2092985610112564e-20,-3680.0,4.0075229092713825e-21,7.941847723780396e-21
4,10,16,,,1.2349960725031237e-20,3648.0,4.134927589508466e-21,7.937964940820923e-21
4,10,17,,,0.06653174567374362,3669.333333333333,0.006715040372547896,0.012110214689955628
4,10,18,,,0.06653174567374362,3669.333333333333,0.006715040372547896,0.012110214689955628
4,10,19,,,0.06657768811777298,3669.333333333333,0.006719401361740436,0.012118427719353352
4,10,20,,,0.06659259162624145,3669.333333333333,0.006723463803654554,0.012123033343626041
4,10,21,,,0.7695725974039977,-997.3333333333334,0.5624593583463584,0.6633557173175979
4,10,22,,,0.7699180145579594,-997.3333333333334,0.5632528940845147,0.6640370434414369
4,10,23,,,0.769953374714898,-997.3333333333334,0.5633270093608536,0.6641004167445536
4,10,24,,,0.7699350124432983,-997.3333333333334,0.5632717860656138,0.6640507046567931
4,10,25,,,0.7700665675913316,-997.3333333333334,0.5635751159984373,0.6643136266724757
4,10,26,,,0.7700665675913316,-997.3333333333334,0.5635751159984373,0.6643136266724757
4,10,27,,,1.0985782058764863e-20,-3642.6666666666665,1.878327200768813e-21,4.000750278920118e-21
4,10,28,,,1.0719606677535502e-20,-3642.6666666666665,1.8194446490016376e-21,3.900661799979084e-21
4,10,29,,,1.0405134563910083e-20,-3642.6666666666665,1.762933625707147e-21,3.841753640745146e-21
4,10,30,,,1.0490539506038978e-20,3674.6666666666665,1.7086773238466788e-21,3.858752160259328e-21
4,10,31,,,1.073057271033766e-20,3674.6666666666665,1.7069050199307152e-21,3.847719268841736e-21
4,10,32,,,1.089073915566472e-20,3674.6666666666665,1.71039720288391e-21,3.8566464892616845e-21
4,10,33,,,0.7613215798478584,-997.3333333333334,0.5396067266107484,0.6436553043456279
4,10,34,,,0.761321626746574,-997.3333333333334,0.5396051414935116,0.6436537451773036
4,10,35,,,0.7612420205780638,-997.3333333333334,0.5394250477300087,0.6435048223970056
4,10,36,,,0.7612420205780638,-997.3333333333334,0.5394250477300087,0.6435048223970056
4,10,37,,,0.7612235305831166,-997.3333333333334,0.5393828746681346,0.6434691822475451
4,10,38,,,1.078089236836907e-19,4021.3333333333335,1.4695698799903856e-20,3.9283674811296453e-20
4,10,39,,,1.0890074924895405e-19,4021.3333333333335,1.4847447731015703e-20,3.975424909372223e-20
4,10,40,,,1.0872515768725868e-19,4021.3333333333335,1.4827030942147125e-20,3.9676855302140974e-20
4,10,41,,,1.0817272281706226e-19,4021.3333333333335,1.4734599047497876e-20,3.937623474867093e-20
4,10,42,,,1.083919207933602e-19,4021.3333333333335,1.4766214613924408e-20,3.9437877647503805e-20
4,10,43,,,5.2648074852025633e-20,-3642.6666666666665,7.317000617385142e-21,1.6932715639201628e-20
4,10,44,,,5.168604415201853e-20,-3642.6666666666665,7.313724263052722e-21,1.6374930061674647e-20
4,10,45,,,5.240391585299224e-20,-3642.6666666666665,7.398882497756119e-21,1.6398434518892796e-20
4,10,46,,,5.2561819091733844e-20,-3642.6666666666665,7.41672437943795e-21,1.6412244516221867e-20
4,10,47,,,5.269065370372498e-20,-3642.6666666666665,7.43241845633484e-21,1.636271381632686e-20
4,10,48,,,5.320731400799044e-20,-3642.6666666666665,7.48334856104434e-21,1.6311403734151176e-20
4,10,49,,,0.9612074047182907,-997.3333333333334,0.9399909170947286,0.9549500585351709
4,11,12,,,0.06591143551297088,3669.333333333333,0.006593010477351613,0.011954490229460204
4,11,13,,,0.06598993245338279,3669.333333333333,0.0066091966791500196,0.011965936233224624
4,11,14,,,1.260856013064182e-20,-3680.0,3.7852566395624055e-21,7.722675088593867e-21
4,11,15,,,1.260856013064182e-20,-3680.0,3.7852566395624055e-21,7.722675088593867e-21
4,11,16,,,1.2551171086301721e-20,3648.0,4.052292845123189e-21,7.9148061252153e-21
4,11,17,,,0.06644018121960173,3669.333333333333,0.006698537561721692,0.012079440018120398
4,11,18,,,0.06644018121960173,3669.333333333333,0.006698537561721692,0.012079440018120398
4,11,19,,,0.06648605251036631,3669.333333333333,0.006702888964573237,0.012087695411988208
4,11,20,,,0.06650095976165704,3669.333333333333,0.006706938850136415,0.012094322565614688
4,11,21,,,0.7698345302842545,-997.3333333333334,0.5628320804685537,0.6636815346186395
4,11,22,,,0.770179877592236,-997.3333333333334,0.5636257264730499,0.6643647134194063
4,11,23,,,0.7702152273248835,-997.3333333333334,0.5636998518397615,0.664428079220464
4,11,24,,,0.7701968547272813,-997.3333333333334,0.5636446222169662,0.6643783691908893
4,11,25,,,0.7703283964959587,-997.3333333333334,0.5639479979207667,0.6646412749884362
4,11,26,,,0.7703283964959587,-997.3333333333334,0.5639479979207667,0.6646412749884362
4,11,27,,,1.0382692038436523e-20,-3642.6666666666665,1.807071000603962e-21,3.8718367993633965e-21
4,11,28,,,1.0104510890523558e-20,-3642.6666666666665,1.7549083874158553e-21,3.848247179792464e-21
4,11,29,,,9.966322424210866e-21,3669.333333333333,1.711515743240074e-21,3.8531408292870484e-21
4,11,30,,,1.073779133811108e-20,3674.6666666666665,1.6875567652353635e-21,3.8741838146453676e-21
4,11,31,,,1.0875617186407778e-20,3674.6666666666665,1.6938895754664603e-21,3.869218666059051e-21
4,11,32,,,1.093115759515953e-20,3674.6666666666665,1.7048164215451105e-21,3.895647782103972e-21
4,11,33,,,0.7615818470015031,-997.3333333333334,0.539975531817447,0.6439992836962554
4,11,34,,,0.7615818963377904,-997.3333333333334,0.5399739477640183,0.6439977268015871
4,11,35,,,0.76150231393824,-997.3333333333334,0.5397938245504013,0.6438488204057781
4,11,36,,,0.76150231393824,-997.3333333333334,0.5397938245504013,0.6438488204057781
4,11,37,,,0.7614838328067001,-997.3333333333334,0.539751645612993,0.643813186228641
4,11,38,,,1.0804440265142134e-19,4021.3333333333335,1.46661713607514e-20,3.92187026589512e-20
4,11,39,,,1.0913944468113479e-19,4021.3333333333335,1.4818556074455853e-20,3.972148754268892e-20
4,11,40,,,1.0896362076617538e-19,4021.3333333333335,1.479824280149411e-20,3.964768997149639e-20
4,11,41,,,1.0840903830018158e-19,4021.3333333333335,1.470537987421925e-20,3.9327113553086763e-20
4,11,42,,,1.086282279279334e-19,4021.3333333333335,1.473667801605179e-20,3.941887047286826e-20
4,11,43,,,5.142186581385195e-20,-3642.6666666666665,7.182288997359686e-21,1.66125241285363e-20
4,11,44,,,5.124479459189685e-20,-3642.6666666666665,7.220657313591381e-21,1.6367055589342768e-20
4,11,45,,,5.2277510995933666e-20,-3642.6666666666665,7.325237351644675e-21,1.6094204864734173e-20
4,11,46,,,5.246795955989282e-20,-3642.6666666666665,7.345405637386601e-21,1.6096054614604583e-20
4,11,47,,,5.262069435822156e-20,-3642.6666666666665,7.360274616679065e-21,1.6076604418348633e-20
4,11,48,,,5.319789302709839e-20,-3642.6666666666665,7.417488622172668e-21,1.5980578531044675e-20
4,11,49,,,0.9610651749452821,-997.3333333333334,0.9397750198610981,0.95478561379459
4,12,13,,,0.9999997691478463,2597.333333333333,0.9999996503215026,0.999999736746602
4,12,14,,,1.2767869596408698e-16,-3674.6666666666665,1.2706660053944267e-17,3.9522756349597334e-17
4,12,15,,,1.2767869596408698e-16,-3674.6666666666665,1.2706660053944267e-17,3.9522756349597334e-17
4,12,16,,,1.2570837228102446e-16,-3674.6666666666665,1.2513939391873593e-17,3.89263648789452e-17
4,12,17,,,0.999991835443952,-2517.3333333333335,0.9999873705883345,0.9999903973890918
4,12,18,,,0.999991835443952,-2517.3333333333335,0.9999873705883345,0.9999903973890918
4,12,19,,,0.9999919251682965,-2517.3333333333335,0.9999876463214324,0.9999904257576648
4,12,20,,,0.9999911470347647,-2517.3333333333335,0.9999863329812424,0.9999894991840051
4,12,21,,,0.005601590197139851,-3637.3333333333335,0.0009148134071176669,0.0018186340334432512
4,12,22,,,0.005585728227371248,-3637.3333333333335,0.000911679484437919,0.0018128042759406016
4,12,23,,,0.005583867784070559,-3637.3333333333335,0.0009113705360303975,0.0018121946688375741
4,12,24,,,0.0055831223937444175,-3637.3333333333335,0.0009115181218249045,0.001812322989651244
4,12,25,,,0.005579233635134612,-3637.3333333333335,0.0009103793442333889,0.0018104000623067238
4,12,26,,,0.005579233635134612,-3637.3333333333335,0.0009103793442333889,0.0018104000623067238
4,12,27,,,2.0948176716249242e-19,-3648.0,5.891276844667142e-20,1.2895497243453514e-19
4,12,28,,,2.0770975578992246e-19,-3648.0,5.766604961974319e-20,1.2652809234452e-19
4,12,29,,,2.0470404340805368e-19,-3648.0,5.582137606791395e-20,1.2306189814691475e-19
4,12,30,,,1.972744147327921e-19,-3648.0,5.176869950967802e-20,1.1268648678896424e-19
4,12,31,,,1.9529345526821271e-19,-3648.0,5.0795280109105095e-20,1.1041261537915903e-19
4,12,32,,,1.9336802258829436e-19,-3648.0,4.9899050461701806e-20,1.0696041086920042e-19
4,12,33,,,0.005669307261150455,-3637.3333333333335,0.0010021097002901223,0.0020122782297585006
4,12,34,,,0.0056696530097854764,-3637.3333333333335,0.0010021327866332871,0.0020123355124257794
4,12,35,,,0.005673756745497308,-3637.3333333333335,0.0010030168591969068,0.002014272119654573
4,12,36,,,0.005673756745497308,-3637.3333333333335,0.0010030168591969068,0.002014272119654573
4,12,37,,,0.005675176693842743,-3637.3333333333335,0.0010032529791116282,0.0020147869123895456
4,12,38,,,2.4697397659787695e-19,-3648.0,5.923272587646575e-20,1.3533353354500872e-19
4,12,39,,,2.5478770473877473e-19,-3648.0,6.146347151954431e-20,1.403177920192419e-19
4,12,40,,,2.5463517624638057e-19,-3648.0,6.140829700797446e-20,1.4022883650576364e-19
4,12,41,,,2.474855742435656e-19,-3648.0,5.934541442028715e-20,1.3598577081065589e-19
